,precipitation_AWAP,precipitation_SILO,et_morton_wet_SILO,qtot,streamflow_mmd
1975-12-27,0.0,0.0,5.63887731,0.0734706089618027,0.65473049
1975-12-28,0.0,0.0,3.79263161,0.0603512266444489,0.64871701
1975-12-29,18.47431581,11.03207026,2.28722803,1.216658259316366,0.66960415
1975-12-30,26.20329839,26.88154433,5.90778955,2.584290536421649,1.95845312
1975-12-31,0.0,0.0,6.27950894,1.8867813551992625,1.05911567
1976-01-01,0.0,0.0,6.43270182,1.3770870014585406,0.77089276
1976-01-02,0.0,0.0,7.43214044,1.007085604670192,0.72584784
1976-01-03,0.94007017,0.82175439,7.74778958,0.7824990952748303,0.68994666
1976-01-04,0.01059649,0.0,7.61256147,0.5760645275231344,0.65820887
1976-01-05,6.82512279,6.8606317,2.93782461,0.8299114199141562,0.72734419
1976-01-06,11.36210527,11.2249125,2.12821063,1.298768967839568,0.72811342
1976-01-07,2.93452632,2.03136845,4.9794387,1.116577483767345,1.12850646
1976-01-08,0.33424562,0.28245614,5.82687732,0.8310463030972454,0.72574677
1976-01-09,2.55712278,2.46392985,3.93150881,0.747207786167049,0.67679955
1976-01-10,0.07347369,0.0,6.55642116,0.5522842543433487,0.69155531
1976-01-11,0.0,0.0,3.46673691,0.4084343650933584,0.63571589
1976-01-12,0.0,0.0,3.18371933,0.3039137205134063,0.62411286
1976-01-13,2.81031578,3.18589479,3.09522814,0.3780580658270995,0.63161426
1976-01-14,0.00968421,0.02063158,4.69129845,0.2821486906858902,0.66475295
1976-01-15,0.25600001,0.08350877,5.96849135,0.2209231929395467,0.63229646
1976-01-16,0.0,0.0,6.65171942,0.1675871109672922,0.59999439
1976-01-17,0.0,0.0,6.70371945,0.1287840984962632,0.56604716
1976-01-18,0.0,0.0,7.15929833,0.1005451639022297,0.56394722
1976-01-19,0.0,0.0,7.1517194,0.0799860140530465,0.55418024
1976-01-20,0.0,0.0,6.1409825,0.0650112925140558,0.5490539
1976-01-21,0.3122807,0.04077193,2.30757893,0.0666212398338784,0.55128299
1976-01-22,1.92540349,1.91473687,3.0070176,0.1512716352926173,0.58198484
1976-01-23,0.77698246,0.91789475,6.07852637,0.1495529018209705,0.60946659
1976-01-24,0.01361404,0.01361404,4.84182469,0.1158525151967541,0.55357945
1976-01-25,0.3268772,0.00161404,3.47396494,0.1023656722610593,0.54309096
1976-01-26,0.61614036,0.32238597,5.13992995,0.1051314306271606,0.55491859
1976-01-27,0.00224561,0.01361404,6.11501761,0.0832002684536745,0.54983436
1976-01-28,0.0,0.0,6.74610548,0.0672306661361588,0.53003088
1976-01-29,0.0,0.0,6.93249129,0.0556234047207029,0.50565413
1976-01-30,0.0,0.0,7.12919304,0.0471830451083747,0.49000281
1976-01-31,0.0,0.0,3.5908071,0.0410428085688927,0.47124368
1976-02-01,10.43171913,19.82645632,2.59305268,0.602620143634475,0.51930657
1976-02-02,0.32463158,0.26926317,5.59950883,0.4578811075240086,0.62788883
1976-02-03,0.0,0.0,6.37571939,0.3402025689686635,0.5345845
1976-02-04,0.0,0.0,6.1222457,0.2544805924922508,0.50144582
1976-02-05,1.59403508,0.7388772,5.74049128,0.2696192011979277,0.48393038
1976-02-06,6.64301751,9.14708793,5.70645621,0.5505965066747717,0.83889388
1976-02-07,0.0,0.0,6.26919319,0.4074734900935016,0.58190623
1976-02-08,0.0,0.0,5.02652633,0.3030817478627205,0.50971645
1976-02-09,2.03873684,2.89754392,3.25845616,0.3257144931452471,0.4991297
1976-02-10,1.95726316,1.95971932,4.87403522,0.3376863536358308,0.5895059
1976-02-11,10.17550877,13.2103861,4.06715792,0.7840837188069736,0.58735823
1976-02-12,0.0,0.0,6.02028072,0.5778911096048879,0.59553902
1976-02-13,0.0,0.0,5.2054737,0.4271561772618394,0.50389107
1976-02-14,0.0,0.0,5.45824573,0.3175082241917079,0.4812886
1976-02-15,0.0,0.0,6.48561419,0.2377911164285336,0.47268389
1976-02-16,0.0,0.0,5.35761416,0.179824063432478,0.46043234
1976-02-17,0.0,0.0,5.68519309,0.1376576251063132,0.4542027
1976-02-18,5.46638597,5.93452644,4.2549474,0.3775362164858845,0.45905109
1976-02-19,25.14828065,20.91487767,2.92407023,1.5888913203272532,0.71915497
1976-02-20,6.58336843,5.89866681,5.53389481,1.4984072082482789,1.01998316
1976-02-21,0.0,0.0,6.03866674,1.0982683517949434,0.60400618
1976-02-22,0.0,0.0,5.92315794,0.8061717121976166,0.52642336
1976-02-23,0.0,0.0,3.97578952,0.5936588075755691,0.49766143
1976-02-24,10.60512276,10.02729838,2.47915796,0.9694451991671278,0.4892027
1976-02-25,8.11522814,8.0756492,5.07550891,1.1165101862927973,0.81338574
1976-02-26,0.00217544,0.09129825,5.00196506,0.820985159258479,0.58416339
1976-02-27,0.00442105,0.00435088,5.70084221,0.6049472910155896,0.52217574
1976-02-28,0.00435088,0.00877193,4.6017545,0.4475971650433457,0.49494947
1976-02-29,1.1965614,1.27192985,2.78119301,0.3842096562880721,0.48029197
1976-03-01,7.33263159,6.48105272,4.94329829,0.6452861015831125,0.55539304
1976-03-02,0.0,0.0,4.09600012,0.4774524248163712,0.5421954
1976-03-03,0.02926316,0.0,4.48645628,0.355563061403698,0.47901179
1976-03-04,0.00217544,0.0,2.80238603,0.2659471200256133,0.4605306
1976-03-05,0.00442105,0.0,3.72870179,0.2006960336744602,0.44008703
1976-03-06,0.00217544,0.0,4.40301763,0.1531129605000045,0.44396968
1976-03-07,0.0,0.0,3.75761409,0.1183938842024568,0.44495789
1976-03-08,0.21382456,0.27312281,4.43712287,0.0999935282833981,0.4342027
1976-03-09,0.0,0.0,4.7094738,0.0796385583624396,0.42377316
1976-03-10,0.0,0.0,4.67557909,0.0647808024011807,0.41385738
1976-03-11,0.0,0.0,5.0470175,0.0539303446419188,0.40823975
1976-03-12,0.0,0.0,4.47052644,0.0460020906144689,0.39611735
1976-03-13,0.0,0.0,4.67894744,0.0402053236625169,0.39264739
1976-03-14,0.0,0.0,4.7844914,0.0359646999295481,0.38873386
1976-03-15,0.0,0.0,4.78147386,0.0328604653076641,0.38580573
1976-03-16,0.0,0.0,4.81214052,0.0305865061526838,0.38301516
1976-03-17,0.0,0.0,4.3820352,0.028919892115755,0.37249017
1976-03-18,0.0,0.30926316,4.43508777,0.0276974875990586,0.36598259
1976-03-19,2.3045614,2.32652637,2.3706667,0.1269538401038882,0.35885738
1976-03-20,2.40715789,0.74070176,3.20203516,0.2051679757056637,0.44317238
1976-03-21,0.17564913,0.0,3.83319302,0.1618442372230861,0.43171814
1976-03-22,0.0,0.0,4.21087735,0.1245121740548522,0.38876193
1976-03-23,0.0,0.0,4.0789474,0.0973208602871126,0.37228243
1976-03-24,0.0,0.0,3.97768422,0.0775239983121513,0.3616676
1976-03-25,0.06687719,0.068,3.61621056,0.0652234132281864,0.35982313
1976-03-26,1.88603507,0.00645614,2.2632983,0.1325791156149437,0.356895
1976-03-27,2.32505264,2.22554389,1.82954389,0.2040235918657044,0.35170129
1976-03-28,12.91508776,14.5398599,3.44575444,0.7613608097898444,0.49811342
1976-03-29,0.30652632,0.0,3.68000003,0.5736565489985125,0.52507299
1976-03-30,0.0,0.0,3.74449125,0.4247855591723597,0.42116227
1976-03-31,0.0,0.0,3.16007025,0.3162050570568665,0.38425884
1976-04-01,0.0,0.0,3.43298252,0.2371213956549166,0.37388827
1976-04-02,0.0,0.0,3.72954391,0.1795235736381491,0.37366086
1976-04-03,0.0,0.0,3.29438594,0.1375614607632379,0.37005334
1976-04-04,0.90428071,0.40350878,1.96280705,0.1413439347625834,0.36173498
1976-04-05,13.11670171,10.02610545,2.10792987,0.7172097333779027,0.51327344
1976-04-06,9.89838595,12.43487738,2.62308775,0.993010627814418,0.75396687
1976-04-07,1.63775439,2.21628074,2.90378948,0.8005606431485052,0.50875912
1976-04-08,0.27284211,0.22210526,2.99459658,0.5985135660406607,0.44823975
1976-04-09,0.0,0.0,2.96568427,0.4427614139346908,0.41897529
1976-04-10,0.0,0.0,2.96673691,0.3293359895291129,0.39795901
1976-04-11,0.0,0.0,2.18133339,0.2467422728215254,0.38960977
1976-04-12,0.0,0.0,1.65171933,0.1865816495628853,0.37988209
1976-04-13,0.0,0.0,2.39178949,0.1427427352043358,0.37857103
1976-04-14,0.0,0.0,2.12042114,0.1107824946781489,0.37795059
1976-04-15,0.0,0.0,2.9827369,0.0874708892521876,0.38048287
1976-04-16,0.0,0.0,2.55010532,0.0704589737995619,0.37870859
1976-04-17,0.00322807,0.0,2.49929832,0.0580876877817461,0.37301235
1976-04-18,0.0,0.0,2.47073691,0.0490015349208615,0.37045761
1976-04-19,0.0,0.0,2.58147375,0.0423598047379811,0.36024705
1976-04-20,0.0,0.0,2.55656149,0.0375022060714351,0.34975856
1976-04-21,0.0,0.0,2.3249123,0.0339472148619958,0.35207468
1976-04-22,0.0,0.0,2.38449131,0.0313442545262994,0.35235261
1976-04-23,0.00322807,0.0,2.29950878,0.029487434379497,0.34806289
1976-04-24,0.0,0.0,2.45024566,0.0280765917898611,0.34467434
1976-04-25,0.0,0.0,2.35642109,0.0270411100100214,0.34404267
1976-04-26,0.0,0.0,1.39999998,0.0262805468007864,0.34220943
1976-04-27,3.48161404,4.01543862,1.32743864,0.1759569503152719,0.34309657
1976-04-28,5.55480702,6.31761408,1.3996491,0.3827059553596419,0.43537619
1976-04-29,2.70800002,3.79101761,1.80119301,0.4020421710525423,0.43180797
1976-04-30,0.17768421,0.18154386,2.13270183,0.3051313597785323,0.43103032
1976-05-01,0.0,0.0,2.19298251,0.2290030618991472,0.37475576
1976-05-02,0.00322807,0.0,2.09789488,0.1735673495770421,0.36673217
1976-05-03,0.0,0.0,1.34000003,0.1331330745095966,0.36724593
1976-05-04,1.10961404,1.04203511,1.43852631,0.1462145135483373,0.37128579
1976-05-05,0.60982456,0.5303158,2.02870182,0.135721070950178,0.37039865
1976-05-06,0.0,0.0,2.06982466,0.1056248875214557,0.36262212
1976-05-07,0.19978948,0.16975439,1.9502456,0.089704241400449,0.36081976
1976-05-08,0.0,0.0,1.91417542,0.0720497255012935,0.3590146
1976-05-09,0.0,0.0,1.95747367,0.0591604719359889,0.35294217
1976-05-10,0.0,0.0,1.79017551,0.049747721183054,0.34695957
1976-05-11,0.0,0.0,1.64056144,0.0428712081493032,0.34485963
1976-05-12,0.05894737,0.04189474,1.49277194,0.0395351034979442,0.34177428
1976-05-13,0.0,0.0,1.72764918,0.0353933492217882,0.33568501
1976-05-14,0.05396491,0.00561404,1.29768425,0.033893384604648,0.33129702
1976-05-15,0.23712281,0.14385965,1.33684214,0.0386527357584232,0.33209714
1976-05-16,1.35705261,0.68266667,0.6500351,0.0883060878819949,0.32961258
1976-05-17,16.81256152,14.73003524,0.94329826,0.8530146745035977,0.56081415
1976-05-18,0.58168422,0.68919299,0.86400003,0.6500622009190052,0.49413251
1976-05-19,0.1,0.30252632,1.49782456,0.4835401573388304,0.42500561
1976-05-20,0.00210526,0.00266667,1.00638597,0.3591260279398664,0.39073554
1976-05-21,0.0,0.0,0.80982458,0.2683868472979898,0.36918866
1976-05-22,0.31635089,0.08729825,0.96884212,0.211078956793639,0.38025547
1976-05-23,2.82091226,1.61747371,1.07024564,0.2802154882864093,0.38104436
1976-05-24,0.91017544,0.9675088,0.81122808,0.2430105591122826,0.40303481
1976-05-25,4.65129828,5.78814047,0.62519299,0.3878768257030072,0.40955081
1976-05-26,0.23284211,0.1751579,0.92554389,0.2959483633425587,0.44139809
1976-05-27,0.25824562,0.42694738,1.20000005,0.2292493915987902,0.40901741
1976-05-28,0.00750877,0.0,1.01150877,0.1739341794929362,0.38134194
1976-05-29,0.02589474,0.0,1.00477193,0.1340820844837137,0.37037058
1976-05-30,0.004,0.0,1.03136843,0.1045238173776653,0.3713644
1976-05-31,0.0,0.0,1.00561404,0.0828265718274558,0.36926727
1976-06-01,2.39143858,4.67719304,0.5,0.1609636743308832,0.36551095
1976-06-02,4.12898247,2.17901759,1.05642107,0.300515760905332,0.4021196
1976-06-03,0.00470175,0.0,0.7094035,0.2258230914977604,0.47880404
1976-06-04,0.97347369,0.46778948,0.58652632,0.2038374758021433,0.40485963
1976-06-05,0.004,0.0,1.00322807,0.1552549554712508,0.40504773
1976-06-06,0.0,0.0,0.50778948,0.1197084196125496,0.37814711
1976-06-07,7.96414036,9.64168445,0.63235089,0.4513033743164266,0.39942729
1976-06-08,3.66673683,4.23712294,0.30126317,0.4913073636353713,0.53102751
1976-06-09,7.06484207,6.0840001,0.77249124,0.6802055587525836,0.51147108
1976-06-10,0.72378947,0.71768422,0.88519301,0.5249596498179117,0.50101348
1976-06-11,0.00210526,0.00561404,1.1695439,0.3889439526778502,0.42962942
1976-06-12,0.0,0.0,1.03663159,0.2897780365057038,0.39965469
1976-06-13,0.004,0.0,0.68112281,0.2177549677462892,0.38304604
1976-06-14,0.09361404,0.0,0.60217546,0.1674787386467153,0.37539585
1976-06-15,0.0,0.0,0.89971932,0.1286277655918498,0.36744245
1976-06-16,0.07136842,0.0,1.00084211,0.10205088121309,0.36178551
1976-06-17,0.11684211,0.01389474,0.56308773,0.083665773112822,0.35782145
1976-06-18,0.00617544,0.0,1.24954392,0.0676803958474016,0.35334643
1976-06-19,0.0,0.0,1.19775443,0.0559278572462579,0.34680236
1976-06-20,0.0,0.0,1.29459656,0.0473497625049695,0.34539304
1976-06-21,0.0,0.0,1.09677195,0.0410859069168436,0.34383492
1976-06-22,0.0,0.0,0.90161407,0.0365096419882656,0.33982313
1976-06-23,0.0,0.0,0.85529827,0.0331646497702182,0.33800955
1976-06-24,0.05017544,0.02301754,0.59782458,0.0318894795639667,0.33818641
1976-06-25,3.03333328,2.80231583,0.86470178,0.1543814028851629,0.35791971
1976-06-26,0.04287719,0.05578947,0.67592982,0.12013815908264,0.35342504
1976-06-27,4.32196489,4.93410536,0.61354387,0.2806649809445504,0.36898091
1976-06-28,13.9204211,15.84161428,0.40000001,0.8672593614044408,0.52076642
1976-06-29,4.55473684,4.16105271,0.73978948,0.8420145754026432,0.64741718
1976-06-30,3.36021053,2.91459652,0.53424562,0.7622037933200501,0.50680797
1976-07-01,0.25768422,0.00161404,0.69459648,0.5686867199526049,0.45514879
1976-07-02,0.08982456,0.0637193,1.00540351,0.4232716024705025,0.40941325
1976-07-03,0.01621053,0.00617544,0.60000002,0.3155590805100829,0.37945817
1976-07-04,17.69894754,16.37494765,0.49298246,1.0777746494297011,0.49992701
1976-07-05,0.93410527,0.91740352,0.60322809,0.8247020384060859,0.69378158
1976-07-06,3.1894737,3.97249133,0.49859649,0.7397557803967778,0.46283829
1976-07-07,0.42835088,0.75992983,0.73403509,0.5586304221500484,0.47104716
1976-07-08,0.17038597,0.08540351,1.20000005,0.4179438594816099,0.42135879
1976-07-09,0.01754386,0.04687719,0.72645615,0.3116141492151217,0.39534812
1976-07-10,0.07410526,0.0642807,0.89256144,0.2355797338891997,0.38249298
1976-07-11,0.00491228,0.00217544,0.99782456,0.1784641027626271,0.3710612
1976-07-12,0.00968421,0.01789474,0.80000001,0.1370692203329982,0.36129141
1976-07-13,0.39508773,0.6849123,0.89459653,0.1164269236089086,0.35497473
1976-07-14,0.09550877,0.06217544,0.59677195,0.0938455991340711,0.35090399
1976-07-15,0.01136842,0.00217544,1.27649128,0.0753115663716939,0.34789725
1976-07-16,0.00217544,0.0,1.41712279,0.0614990132920037,0.33622684
1976-07-17,0.0,0.0,1.26021059,0.0513967994362103,0.33160303
1976-07-18,0.0,0.0,1.12912284,0.0440234600856431,0.33052779
1976-07-19,0.004,0.01789474,1.38477192,0.0387795413645875,0.33052779
1976-07-20,0.0,0.0,0.79663159,0.0348110994270909,0.33013476
1976-07-21,0.02975439,0.04378947,1.27326322,0.0327319172776073,0.32852892
1976-07-22,0.0,0.0,1.0917895,0.0303887032846775,0.32766985
1976-07-23,0.0,0.0,0.79859651,0.0286738012847984,0.32391353
1976-07-24,1.90421051,0.00968421,1.05642107,0.0980585451911391,0.32253509
1976-07-25,0.0,0.0,0.67466666,0.0778248850073468,0.32253509
1976-07-26,20.25515778,24.34884245,0.71775438,1.0507160275751826,0.51120438
1976-07-27,0.88154386,0.07291228,1.58449125,0.8029158097050257,0.60176867
1976-07-28,0.0,0.06442105,1.30350884,0.5912709610968797,0.40371701
1976-07-29,5.65719297,5.45852644,0.40000001,0.69191627361467,0.3666648
1976-07-30,19.14119326,17.20400019,0.73782456,1.448687811367222,0.90111173
1976-07-31,3.94442107,4.61361411,0.56877194,1.236566780046236,0.66430938
1976-08-01,13.89543858,12.37691238,0.63838597,1.5813125237824304,0.61771757
1976-08-02,12.83003514,12.35978957,0.96463159,1.8064652228975155,1.74653004
1976-08-03,8.64070179,9.98680716,1.10301757,1.7649987843955015,0.90857103
1976-08-04,0.22919299,0.29270176,0.98442106,1.3059735995112558,1.01062044
1976-08-05,0.84231579,0.69108773,1.04021054,0.9879061360751372,0.58819483
1976-08-06,10.44884213,10.25740368,0.94729828,1.2587236479726729,0.56261651
1976-08-07,1.93719298,2.23936846,0.90287723,1.0118368489496128,0.97371701
1976-08-08,2.77382455,2.64021059,1.32673688,0.8686292825666633,0.72990736
1976-08-09,0.01621053,0.0,1.58680704,0.6422619844683974,0.68589556
1976-08-10,0.10217544,0.0245614,1.54491229,0.478931842423339,0.60241999
1976-08-11,0.0197193,0.0,1.70568426,0.3574943030046897,0.56024144
1976-08-12,0.02105263,0.02673684,1.15263162,0.2687321408994075,0.52252948
1976-08-13,14.14736832,14.30161424,1.59621055,0.8939978279128543,0.67951993
1976-08-14,0.05592983,0.01754386,1.58414037,0.6650810315870002,0.71984278
1976-08-15,0.0,0.0,1.74561409,0.4918398015845913,0.54162268
1976-08-16,0.00217544,0.00470175,0.84112283,0.3654491695640231,0.52113139
1976-08-17,0.15761404,0.23242106,0.93592985,0.2772429099146857,0.50213644
1976-08-18,1.32792982,1.04273687,2.22133336,0.2551837603095887,0.49291129
1976-08-19,0.00926316,0.00224561,2.2576842,0.1929752822077474,0.4757973
1976-08-20,0.00533333,0.0,1.73775444,0.1475148065214496,0.45368894
1976-08-21,0.0,0.0,2.44701758,0.1142465612366441,0.4328018
1976-08-22,0.0,0.0,2.40687725,0.0899645882147045,0.4159096
1976-08-23,8.27642106,3.86624572,1.40070174,0.4587327944848776,0.41265581
1976-08-24,8.72891235,7.74722813,1.34807019,0.7578512336652353,0.62657777
1976-08-25,2.21347369,5.59817553,2.33480706,0.6538960788689485,0.53922796
1976-08-26,0.10378948,0.21880702,2.35852633,0.4860977695530407,0.4489781
1976-08-27,0.0,0.0,1.93010525,0.3610546880023719,0.42013756
1976-08-28,0.53677194,0.14989474,2.25354386,0.2842826273213515,0.42424761
1976-08-29,0.00659649,0.0,2.44540354,0.2140319735429542,0.41285233
1976-08-30,0.4345965,1.22266668,2.69424567,0.173502504585035,0.39562325
1976-08-31,0.0,0.0,2.51522813,0.1331190890581076,0.38910724
1976-09-01,3.8813333,2.24547371,0.56771931,0.2701468872388093,0.37934026
1976-09-02,22.63585969,22.76757954,1.7550176,1.3434264559741576,1.15314992
1976-09-03,1.56414035,1.48596492,2.05936848,1.0610888345555975,0.75740876
1976-09-04,1.63368421,0.08687719,2.60940356,0.8479787535336931,0.59478102
1976-09-05,0.06301755,0.02582456,2.49845621,0.6267831430547209,0.55363841
1976-09-06,0.04217544,0.0,2.94042109,0.464999887851851,0.49469399
1976-09-07,0.00659649,0.0,2.64021058,0.3460950800081202,0.45065413
1976-09-08,0.00877193,1.39228073,1.72308777,0.2594187963398655,0.42183324
1976-09-09,21.05838617,15.48975454,0.81284212,1.2651215470544552,0.45856822
1976-09-10,12.49705251,9.71094755,1.05873686,1.6000480854366708,0.91511791
1976-09-11,8.49747369,3.67228075,1.61277196,1.622945221368752,1.07774565
1976-09-12,4.22954383,9.4130528,2.38680705,1.3963925795445478,0.80171533
1976-09-13,0.17761404,0.0045614,2.85929829,1.0301135627842115,0.63993543
1976-09-14,0.0,0.0,3.15585972,0.7583215477372006,0.56580011
1976-09-15,0.23157895,0.06638597,3.26224564,0.566183119279953,0.51412128
1976-09-16,0.0,0.0,2.54329831,0.4200145917312564,0.48287479
1976-09-17,0.00217544,0.0,3.19663162,0.3134104519473328,0.46163391
1976-09-18,0.0,0.0,3.45705269,0.2355823218373781,0.43942729
1976-09-19,0.0,0.0,1.88084213,0.1787531660936618,0.41786075
1976-09-20,13.66007034,13.09382476,2.44428074,0.7854664779415023,0.40870298
1976-09-21,26.94329814,22.63564954,1.73396497,2.0379049422089937,1.15827625
1976-09-22,9.99136832,8.89712289,2.1051931,2.1522720455618845,1.63376755
1976-09-23,5.58491229,3.53192984,2.7255439,1.957381940069307,1.09292532
1976-09-24,0.32940352,0.1825965,3.08392987,1.4507108061648468,0.73883773
1976-09-25,0.00217544,0.0,3.29178952,1.067964058435567,0.61564851
1976-09-26,0.00217544,0.0,3.69740358,0.7881850408700878,0.55344189
1976-09-27,0.0,0.0,3.97368422,0.5836340864472934,0.51134194
1976-09-28,0.0,0.0,4.04666663,0.4340421898593334,0.48292532
1976-09-29,0.0,0.0,2.50477198,0.3245887504370504,0.45828186
1976-09-30,0.01585965,0.01663158,1.93052631,0.2447654327975255,0.44016564
1976-10-01,1.59557894,0.98807018,3.95087718,0.2421867404278224,0.44960977
1976-10-02,2.54498248,0.04463158,3.24919301,0.2813755993186834,0.4250758
1976-10-03,17.3611228,22.30049178,1.63382459,1.0394263408877824,0.47039585
1976-10-04,17.20884202,13.2609826,1.61978951,1.7302086524010731,1.45723189
1976-10-05,48.21473668,48.53270249,1.4526316,5.998908899958867,6.76305446
1976-10-06,15.3377544,11.53670205,2.31340352,6.615873594201933,3.98304323
1976-10-07,6.06821048,6.71656153,2.71185971,5.703128036699626,2.34838855
1976-10-08,1.97845613,0.95445615,2.48645622,4.271031018724675,1.69911847
1976-10-09,0.45501755,0.29242106,2.06729831,3.145439340729381,1.29558113
1976-10-10,0.66905264,0.32161404,3.57178954,2.3289856340883857,1.1992785
1976-10-11,0.13038597,0.0,3.86189476,1.715330190323331,0.98656934
1976-10-12,0.17803509,0.44554387,4.26322826,1.267565542442066,0.84942167
1976-10-13,0.18778948,0.0954386,1.23768427,0.9403086313053334,0.76352049
1976-10-14,10.23333332,8.29803529,2.062386,1.1622646760713065,0.90778495
1976-10-15,18.05494751,15.46449135,1.30512282,1.8784707365130948,0.96356261
1976-10-16,29.1882105,28.27417605,1.37235089,5.495315167090261,3.11524424
1976-10-17,1.92722805,1.20210529,2.51452636,4.384005766168569,2.90597979
1976-10-18,0.19207018,0.0,1.33017548,3.2136039186672085,1.70631387
1976-10-19,0.83150877,0.14294737,2.77221051,2.3780198215347563,1.38123526
